5
Sun 30 Oct 16 04:46:53 -0600
Time: ,Contract: ,Bid: ,Ask: ,Bid size: ,Ask size: 
*****START*****
1477802808,5937,DIA,-1,-1,0,0
1477802808,6461,DIA,-1,-1,0,0
1477802809,6997,DIA,-1,-1,0,0
1477802809,7522,DIA,-1,-1,0,0
1477802810,8042,DIA,-1,-1,0,0
1477802810,8569,DIA,-1,-1,0,0
1477802811,9119,DIA,-1,-1,0,0
1477802811,9671,DIA,-1,-1,0,0
1477802812,10200,DIA,-1,-1,0,0
1477802812,10748,DIA,-1,-1,0,0
