5
Sun 30 Oct 16 04:46:53 -0600
Time: ,Contract: ,Bid: ,Ask: ,Bid size: ,Ask size: 
*****START*****
1477802802,5935,GBP,-1,-1,0,0
1477802808,6456,GBP,-1,-1,0,0
1477802809,6990,GBP,-1,-1,0,0
1477802809,7518,GBP,-1,-1,0,0
1477802810,8037,GBP,-1,-1,0,0
1477802810,8565,GBP,-1,-1,0,0
1477802811,9107,GBP,-1,-1,0,0
1477802811,9660,GBP,-1,-1,0,0
1477802812,10198,GBP,-1,-1,0,0
1477802812,10733,GBP,-1,-1,0,0
